4473.4	9.81E-09
4478.5	9.78E-09
4483.5	9.10E-09
4488.5	9.19E-09
4493.5	9.86E-09
4498.6	1.02E-08
4503.6	9.59E-09
4508.6	9.37E-09
4513.6	9.56E-09
4518.7	9.92E-09
4523.7	9.55E-09
4528.7	9.97E-09
4533.8	9.87E-09
4538.8	8.70E-09
4543.8	8.39E-09
4548.8	7.97E-09
4553.9	7.58E-09
4558.9	7.32E-09
4563.9	7.19E-09
4568.9	6.81E-09
4574	7.14E-09
4579	6.41E-09
4584	6.02E-09
4589.1	6.36E-09
4594.1	6.19E-09
4599.1	5.88E-09
4604.1	5.50E-09
4609.2	5.70E-09
4614.2	5.87E-09
4619.2	5.41E-09
4624.3	5.74E-09
4629.3	5.72E-09
4634.3	6.23E-09
4639.3	5.72E-09
4644.4	5.45E-09
4649.4	5.70E-09
4654.4	5.99E-09
4659.5	5.68E-09
4664.5	5.78E-09
4669.5	5.38E-09
4674.5	5.74E-09
4679.6	5.68E-09
4684.6	5.59E-09
4689.6	5.80E-09
4694.7	5.88E-09
4699.7	5.67E-09
4704.7	6.00E-09
4709.7	5.72E-09
4714.8	5.76E-09
4719.8	5.53E-09
4724.8	5.55E-09
4729.9	5.72E-09
4734.9	5.84E-09
4739.9	5.89E-09
4744.9	5.71E-09
4750	5.44E-09
4755	5.85E-09
4760	5.69E-09
4765.1	6.30E-09
4770.1	6.59E-09
4775.1	6.86E-09
4780.2	7.19E-09
4785.2	7.75E-09
4790.2	7.48E-09
4795.2	7.58E-09
4800.3	8.31E-09
4805.3	8.24E-09
4810.3	8.43E-09
4815.4	8.92E-09
4820.4	8.04E-09
4825.4	8.67E-09
4830.4	9.07E-09
4835.5	9.22E-09
4840.5	8.82E-09
4845.5	9.17E-09
4850.5	8.60E-09
4855.6	9.08E-09
4860.6	9.00E-09
4865.6	8.66E-09
4870.7	9.49E-09
4875.7	9.24E-09
4880.7	9.86E-09
4885.7	1.02E-08
4890.8	1.08E-08
4895.8	1.06E-08
4900.8	1.09E-08
4905.9	1.13E-08
4910.9	1.14E-08
4915.9	1.16E-08
4920.9	1.17E-08
4926	1.14E-08
4931	1.17E-08
4936	1.17E-08
4941	1.14E-08
4946.1	1.16E-08
4951.1	1.15E-08
4956.1	1.24E-08
4961.2	1.15E-08
4966.2	1.18E-08
4971.2	1.12E-08
4976.2	1.19E-08
4981.3	1.20E-08
4986.3	1.20E-08
4991.3	1.21E-08
4996.4	1.15E-08
5001.4	1.12E-08
5006.4	1.07E-08
5011.4	1.03E-08
5016.5	9.47E-09
5021.5	9.57E-09
5026.5	8.99E-09
5031.5	9.08E-09
5036.6	8.18E-09
5041.6	8.01E-09
5046.6	7.64E-09
5051.7	7.67E-09
5056.7	8.31E-09
5061.7	7.27E-09
5066.8	7.22E-09
5071.8	7.37E-09
5076.8	7.27E-09
5081.8	7.65E-09
5086.9	6.79E-09
5091.9	7.26E-09
5096.9	7.37E-09
5102	7.06E-09
5107	7.01E-09
5112	7.29E-09
5117	7.04E-09
5122.1	7.57E-09
5127.1	7.43E-09
5132.1	7.87E-09
5137.1	7.52E-09
5142.2	7.25E-09
5147.2	7.35E-09
5152.2	7.46E-09
5157.3	7.03E-09
5162.3	7.70E-09
5167.3	7.61E-09
5172.3	7.50E-09
5177.4	7.48E-09
5182.4	7.49E-09
5187.4	7.68E-09
5192.5	7.79E-09
5197.5	7.59E-09
5202.5	6.95E-09
5207.5	7.48E-09
5212.6	7.66E-09
5217.6	7.31E-09
5222.6	7.55E-09
5227.7	7.38E-09
5232.7	7.59E-09
5237.7	8.37E-09
5242.7	8.35E-09
5247.8	8.79E-09
5252.8	9.54E-09
5257.8	9.53E-09
5262.8	9.89E-09
5267.9	1.01E-08
5272.9	1.07E-08
5277.9	1.04E-08
5283	1.07E-08
5288	1.02E-08
5293	1.12E-08
5298	1.11E-08
5303.1	1.08E-08
5308.1	1.08E-08
5313.1	1.08E-08
5318.2	1.10E-08
5323.2	1.15E-08
5328.2	1.13E-08
5333.2	1.10E-08
5338.3	1.13E-08
5343.3	1.15E-08
5348.3	1.13E-08
5353.3	1.15E-08
5358.4	1.14E-08
5363.4	1.17E-08
5368.4	1.12E-08
5373.5	1.15E-08
5378.5	1.17E-08
5383.5	1.13E-08
5388.5	1.13E-08
5393.6	1.17E-08
5398.6	1.16E-08
5403.6	1.20E-08
5408.7	1.15E-08
5413.7	1.16E-08
5418.7	1.15E-08
5423.7	1.22E-08
